active_measurements,active_no_signal,all_cleared,case_id,category,certified_clears,clear_calls,clear_fraction,cleared,commands,cpu_s,discovered_channels,failure,inconsistent_updates,measurements,missed_channels,mixed,move_m,noise,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,rounding,sources,stations_visited,stop_reason,strategy,switches,total_virtual_s,wall_s
19,0,True,q3_smooth_noise_01,smooth_noise,12,12,1.0,12,243,0.15346600000000166,12,,0,229,[],False,44745.65619408319,smooth,0,0.0,863.4276034166666,"[5, 6, 7, 8, 9, 10, 11, 13, 15, 17, 18, 20]",nearest,12,19,full_coverage_and_all_discovered_cleared,active_genetic,207,10361.131241,0.15359383303439245
0,0,True,q3_smooth_noise_02,smooth_noise,15,15,1.0,15,559,0.045905000000001195,15,,0,542,[],False,47472.571729631236,smooth,0,0.0,854.7009564,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 20]",nearest,15,49,full_coverage_and_all_discovered_cleared,square_greedy,541,12820.514346,0.045973500004038215
0,0,True,q3_smooth_noise_02,smooth_noise,15,15,1.0,15,523,0.043586000000001235,15,,0,506,[],False,39838.70640306538,smooth,0,0.0,735.5827521333334,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 20]",nearest,15,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,461,11033.741282,0.04362700000638142
0,0,True,q3_smooth_noise_02,smooth_noise,0,225,1.0,15,607,0.027127000000000123,15,,0,380,[],False,66930.4099411808,smooth,210,19.183152593473956,1090.1387990666667,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 20]",nearest,15,19,full_coverage_and_all_discovered_cleared,triangle_2opt,361,16352.081986,0.027176666946616024
0,0,True,q3_smooth_noise_02,smooth_noise,0,225,1.0,15,607,0.031179999999999097,15,,0,380,[],False,66930.4099411808,smooth,210,19.183152593473956,1090.1387990666667,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 20]",nearest,15,19,full_coverage_and_all_discovered_cleared,triangle_genetic,361,16352.081986,0.031206583022139966
21,0,True,q3_smooth_noise_02,smooth_noise,15,15,1.0,15,207,0.15618200000000115,15,,0,190,[],False,43357.44662707398,smooth,0,0.0,657.6992884666666,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 20]",nearest,15,19,full_coverage_and_all_discovered_cleared,active_2opt,169,9865.489327,0.1563133749878034
21,0,True,q3_smooth_noise_02,smooth_noise,15,15,1.0,15,207,0.15438800000000086,15,,0,190,[],False,43357.44662707398,smooth,0,0.0,657.6992884666666,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 20]",nearest,15,19,full_coverage_and_all_discovered_cleared,active_genetic,169,9865.489327,0.15451229095924646
0,0,True,q3_truncated_bearing_00,truncated_bearing,15,15,1.0,15,486,0.038128000000000384,15,,0,469,[],False,42671.306785050874,hash,0,0.0,761.4840906000001,"[1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 20]",truncate,15,49,full_coverage_and_all_discovered_cleared,square_greedy,468,11422.261359,0.03819879097864032
0,0,True,q3_truncated_bearing_00,truncated_bearing,15,15,1.0,15,480,0.03389299999999906,15,,0,463,[],False,43808.70327686284,hash,0,0.0,771.3827104,"[1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 20]",truncate,15,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,419,11570.740656,0.033916582993697375
0,0,True,q3_truncated_bearing_00,truncated_bearing,0,203,1.0,15,585,0.027982000000001506,15,,0,380,[],False,68509.99028762625,hash,188,19.191486127816344,1106.7998696666666,"[1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 20]",truncate,15,19,full_coverage_and_all_discovered_cleared,triangle_2opt,361,16601.998045,0.02805558399995789
0,0,True,q3_truncated_bearing_00,truncated_bearing,0,203,1.0,15,585,0.027828000000003073,15,,0,380,[],False,68509.99028762625,hash,188,19.191486127816344,1106.7998696666666,"[1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 20]",truncate,15,19,full_coverage_and_all_discovered_cleared,triangle_genetic,361,16601.998045,0.027844957949128002
23,0,True,q3_truncated_bearing_00,truncated_bearing,15,15,1.0,15,203,0.18267000000000166,15,,0,186,[],False,44476.8538763693,hash,0,0.0,670.9580515333333,"[1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 20]",truncate,15,19,full_coverage_and_all_discovered_cleared,active_2opt,164,10064.370773,0.18308770802104846
23,0,True,q3_truncated_bearing_00,truncated_bearing,15,15,1.0,15,203,0.17688100000000162,15,,0,186,[],False,44476.8538763693,hash,0,0.0,670.9580515333333,"[1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 20]",truncate,15,19,full_coverage_and_all_discovered_cleared,active_genetic,164,10064.370773,0.1770258750184439
0,0,True,q3_truncated_bearing_01,truncated_bearing,14,14,1.0,14,568,0.0436380000000014,14,,0,552,[],False,44515.52497341666,hash,0,0.0,877.4360709285714,"[1, 2, 3, 4, 5, 6, 8, 9, 13, 15, 16, 18, 19, 20]",truncate,14,49,full_coverage_and_all_discovered_cleared,square_greedy,551,12284.104993,0.04371354100294411
0,0,True,q3_truncated_bearing_01,truncated_bearing,14,14,1.0,14,557,0.03555899999999923,14,,0,541,[],False,41333.50695859881,hash,0,0.0,824.1929566428571,"[1, 2, 3, 4, 5, 6, 8, 9, 13, 15, 16, 18, 19, 20]",truncate,14,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,497,11538.701393,0.035588332975748926
0,0,True,q3_truncated_bearing_01,truncated_bearing,1,203,1.0,14,577,0.026280999999997334,14,,0,372,[],False,62981.463744432425,hash,189,19.191483969224052,1103.3066241428571,"[1, 2, 3, 4, 5, 6, 8, 9, 13, 15, 16, 18, 19, 20]",truncate,14,19,full_coverage_and_all_discovered_cleared,triangle_2opt,353,15446.292738,0.026308708009310067
0,0,True,q3_truncated_bearing_01,truncated_bearing,1,203,1.0,14,577,0.026402000000000925,14,,0,372,[],False,62981.463744432425,hash,189,19.191483969224052,1103.3066241428571,"[1, 2, 3, 4, 5, 6, 8, 9, 13, 15, 16, 18, 19, 20]",truncate,14,19,full_coverage_and_all_discovered_cleared,triangle_genetic,353,15446.292738,0.026446042000316083
22,0,True,q3_truncated_bearing_01,truncated_bearing,14,14,1.0,14,203,0.17072499999999735,14,,0,187,[],False,46501.48253417418,hash,0,0.0,747.9497507857143,"[1, 2, 3, 4, 5, 6, 8, 9, 13, 15, 16, 18, 19, 20]",truncate,14,19,full_coverage_and_all_discovered_cleared,active_2opt,166,10471.296511,0.1709327920107171
22,0,True,q3_truncated_bearing_01,truncated_bearing,14,14,1.0,14,203,0.16781699999999944,14,,0,187,[],False,46501.48253417418,hash,0,0.0,747.9497507857143,"[1, 2, 3, 4, 5, 6, 8, 9, 13, 15, 16, 18, 19, 20]",truncate,14,19,full_coverage_and_all_discovered_cleared,active_genetic,166,10471.296511,0.16802783298771828
0,0,True,q3_truncated_bearing_02,truncated_bearing,14,14,1.0,14,515,0.03457600000000127,14,,0,499,[],False,44147.82801777255,hash,0,0.0,849.4689717142857,"[1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 16, 17, 19, 20]",truncate,14,49,full_coverage_and_all_discovered_cleared,square_greedy,498,11892.565604,0.03464866703143343
0,0,True,q3_truncated_bearing_02,truncated_bearing,14,14,1.0,14,504,0.037798999999999694,14,,0,488,[],False,40370.66863844935,hash,0,0.0,787.7952662142858,"[1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 16, 17, 19, 20]",truncate,14,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,445,11029.133727,0.037845458020456135
0,0,True,q3_truncated_bearing_02,truncated_bearing,0,181,1.0,14,563,0.030794999999997685,14,,0,380,[],False,63037.190649824435,hash,167,19.191434870208838,1102.8170060714285,"[1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 16, 17, 19, 20]",truncate,14,19,full_coverage_and_all_discovered_cleared,triangle_2opt,361,15439.438085,0.030812916986178607
0,0,True,q3_truncated_bearing_02,truncated_bearing,0,181,1.0,14,563,0.029975000000000307,14,,0,380,[],False,63037.190649824435,hash,167,19.191434870208838,1102.8170060714285,"[1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 16, 17, 19, 20]",truncate,14,19,full_coverage_and_all_discovered_cleared,triangle_genetic,361,15439.438085,0.03001616697292775
26,0,True,q3_truncated_bearing_02,truncated_bearing,14,14,1.0,14,189,0.1978250000000017,14,,0,173,[],False,44455.66525668035,hash,0,0.0,712.2952177857143,"[1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 16, 17, 19, 20]",truncate,14,19,full_coverage_and_all_discovered_cleared,active_2opt,146,9972.133049,0.19797262497013435
